title,rating_count,console,genres,average_rating
Gaelic Games - Football 2,31,ps2,Sports| Soccer,4.13
Gaia Gensouki,43,super_nintendo,Role-Playing| Action-Adventure,4.81
Gaiares,39,sega_megadrive,Shoot Em Up,4.72
Gain Ground,77,sega_megadrive,Action| Strategy,4.651818181818181
Galactic Attack,43,sega_saturn,Shoot Em Up,4.698837209302325
Galactic Crusader,24,nes,Action,4.081666666666666
Galaga,159,nes,Shoot Em Up,4.559685534591195
Galaga - Destination Earth,39,ps_one,Action| Shooter,4.44
Galaxian,86,nes,Shoot Em Up,4.42
Galaxian 3,24,ps_one,Shooter| First-Person Shooter| Light-Gun Shooter| Shoot Em Up,4.83
Galaxy 5000,38,nes,Action| Driving/Racing,4.368947368421052
Galaxy Angel,32,ps2,Strategy,4.53
Galaxy Angel - Moonlit Lovers,16,ps2,Strategy,4.06
Galaxy Fight,6,sega_saturn,Fighting,5.0
Galaxy Fight - Universal Warriors,39,ps_one|sega_saturn,Fighting,4.515641025641025
Galaxy Force Ii,29,sega_megadrive,Action| Shooter,4.687931034482758
Gale Racer,25,sega_saturn,Driving/Racing,4.48
Galerians,188,ps_one,Action-Adventure,4.582765957446809
Galerians-Ash,51,ps2,Action| Adventure,4.61
Galg,14,nes,Shoot Em Up,3.93
Gallop Racer,405,ps_one,|Sports| Driving/Racing| Simulation,4.591851851851852
Gallop Racer 2,65,ps2,Sports,4.71
Gallop Racer 2001,36,ps2,Driving/Racing,4.17
Gallop Racer 2003 - A New Breed,42,ps2,Sports,4.24
Gallop Racer 2004,94,ps2,Driving/Racing,4.55
Gallop Racer 2006,323,ps2,Driving/Racing,4.43
Gallop Racer 3,96,ps_one,Sports| Simulation,4.57
Game Of Life The,81,ps_one,Strategy| Trivia/Board Game,4.44
Gamera - Gyaos Gekimetsu Sakusen,6,super_nintendo,Strategy,4.83
Gamera 2000,77,ps_one,Action| Shooter,4.47
Gameshark Cdx Version 3.3,25,ps_one,Minigame Collection| Music/Rhythm,4.4
Gameshark Cdx Version 3.4,44,ps_one,Minigame Collection| Music/Rhythm,4.48
Gameshark Version 4.0,366,ps_one,Minigame Collection| Music/Rhythm,4.46
Ganbare Goemon 2,49,nes,Action,4.449591836734694
Ganbare Goemon Gaiden - Kieta Ougon Kiseru,22,nes,Adventure| Role-Playing,4.09
Ganbare Goemon Gaiden 2 - Tenka No Zaihou,26,nes,Adventure| Role-Playing,4.35
Ganbare Goemon! - Karakuri Douchuu,37,nes,Action,4.215405405405406
Ganbare Pennant Race!,10,nes,Baseball,4.0
Ganpuru - Gunman'S Proof,26,super_nintendo,Action| Adventure| Shooter,4.8476923076923075
Ganso Saiyuuki - Super Monkey Daibouken,10,nes,Brawler| Action-Adventure,4.0
Garfield,51,ps2,Action| Adventure| Puzzle,4.43
Garfield - A Week Of Garfield,18,nes,Action| Platformer,4.0
Garfield - Caught In The Act,33,sega_megadrive,Action| Platformer,4.55
Garfield - Saving Arlene,25,ps2,Action,4.72
Gargoyle'S Quest Ii - The Demon Darkness,71,nes,Action| Adventure,4.6467605633802815
Gargoyles,38,sega_megadrive,Action| Platformer,4.5
Garou - Mark Of The Wolves,120,sega_dreamcast,Fighting,4.56
Garou Densetsu - Shukumei No Tatakai,24,super_nintendo|sega_megadrive,Action| Fighting,4.875416666666666
Garou Densetsu Special,29,super_nintendo,Action| Fighting,4.31
Gauntlet,95,sega_megadrive|nes,Action-Adventure,4.169578947368421
Gauntlet - Dark Legacy,222,ps2,Action,4.618648648648648
Gauntlet - Seven Sorrows,145,ps2,Action,4.532068965517241
Gauntlet Ii,53,nes,Action,4.172641509433962
Gauntlet Iv,33,sega_megadrive,Action-Adventure,4.7
Gauntlet Legends,447,n64|ps_one|sega_dreamcast,Role-Playing| Brawler,4.603020134228188
Gdleen,13,super_nintendo,Role-Playing,4.923846153846153
Gegege No Kitarou - Fukkatsu! Tenma Daiou,16,super_nintendo,Action| Platformer,4.63
Gegege No Kitarou - Ibun Youkai Kitan,15,ps2,Role-Playing,4.6
Gegege No Kitarou - Noroi No Nikuto Katachi Tachi,45,ps_one,Adventure,4.6
Gegege No Kitarou 2 - Youkai Gundan No Chousen,27,nes,Role-Playing,4.225185185185185
Geimos,16,nes,Shoot Em Up,3.81
Gekido - Urban Fighters,148,ps_one,Action| Fighting,4.483445945945946
Gekioh - Shooting King,32,ps_one,Shoot Em Up,4.53
Gekirindan,11,sega_saturn,Shoot Em Up,4.45
Gekitotsu Yonku Battle,21,nes,Vehicular Combat,4.29
Gemfire,79,super_nintendo|sega_megadrive|nes,Strategy| Role-Playing,4.3551898734177215
Genei Tougi - Shadow Struggle,25,ps_one,Fighting,4.52
General Chaos,50,sega_megadrive,Action| Strategy,4.8
Generation Of Chaos,27,ps2,Strategy| Role-Playing,4.41
Generations Lost,20,sega_megadrive,Action,4.45
Genghis Khan,29,nes,Strategy,4.28
Genji,54,ps2,Action| Role-Playing,4.22
Genji - Dawn Of The Samurai,375,ps2,Action| Role-Playing,4.52
Genocide 2,13,super_nintendo,Action| Platformer,5.0
Genpei Touma Den - Computer Boardgame,17,nes,Role-Playing,4.12
Geom Cube,12,ps_one,Action| Strategy| Puzzle,4.333333333333333
George Foreman'S Ko Boxing,58,super_nintendo|sega_megadrive|nes,Sports| Boxing,4.481896551724137
Get Bass 2,10,sega_dreamcast,Fishing,5.0
Get On Da Mic,9,ps2,Music/Rhythm,4.22
Get!! Colonies,4,sega_dreamcast,Puzzle,5.0
Getaway The,287,ps2,Action-Adventure,4.558606271777003
Getaway The - Black Monday,248,ps2,Action| Adventure| Driving/Racing,4.4615322580645165
Gex,254,ps_one|sega_saturn,Action| Adventure| Platformer,4.6167716535433065
Gex - Enter The Gecko,165,ps_one,Action| Adventure| Platformer,4.65
Gex 3 - Deep Cover Gecko,257,n64|ps_one,Action| Platformer,4.726381322957199
Gex 64 - Enter The Gecko,88,n64,Action| Adventure| Platformer,4.589886363636364
Ghen War,12,sega_saturn,Action| First-Person Shooter,4.6674999999999995
Ghost Blade,31,sega_dreamcast,Shoot Em Up,4.23
Ghost Chaser Densei,31,super_nintendo,Action| Fighting,4.58
Ghost In The Shell,86,ps_one,Action,4.526162790697675
Ghost In The Shell - Stand Alone Complex,135,ps2,Action| Shooter,4.641925925925926
Ghost Master - The Gravenville Chronicles,27,ps2,Strategy,3.96
Ghost Rider,970,ps2,Action| Adventure,4.0785670103092775
Ghostbusters,318,sega_megadrive|nes,Action| Platformer|Action,3.7767295597484276
Ghostbusters - The Video Game,85,ps2,Action,4.517176470588234
Ghostbusters Ii,37,nes,Action,3.6767567567567565
Ghosthunter,174,ps2,Shooter| Action-Adventure,4.56264367816092
Ghoul Patrol,47,super_nintendo,Action| Adventure| Shooter,4.2970212765957445
Ghoul School,15,nes,Action| Platformer,4.0
Ghouls 'N Ghosts,166,sega_megadrive,Action| Platformer,4.448072289156627
Giant Gram 2000 - Zen Nihon Pro Wres 3 Eikou No Yuusha-Tachi,33,sega_dreamcast,Wrestling,4.85
Giants - Citizen Kabuto,293,ps2,Action| Strategy| Driving/Racing,4.74
Gift,19,ps2,Action,4.897368421052632
Gigawing,74,sega_dreamcast,|Shoot Em Up,4.284864864864865
Gimmick!,159,nes,Action| Platformer,4.11
Gindama Oyakata No Pachinko Hisshouhou,5,super_nintendo,Gambling,5.0
Ginga Eiyuu Densetsu,18,super_nintendo|nes,|Strategy| Simulation,4.334444444444445
Ginga No Sannin,16,nes,Role-Playing| Simulation,4.19
Gitaroo Man,201,ps2,Music/Rhythm,4.544328358208956
Gk - Giant Killers,6,sega_dreamcast,Sports,4.83
Gladiator - Sword Of Vengeance,73,ps2,Action,3.75
Gladius,172,ps2,Strategy| Role-Playing,4.654767441860465
Glass Rose,23,ps2,Adventure,4.65
Global Defence Force,178,ps2,Action| Shooter,4.43
Global Defence Force Tactics,36,ps2,Strategy,4.31
Global Domination,14,ps_one,Strategy,4.29
Global Gladiators,20,sega_megadrive,Action| Platformer,4.9
Glover,235,n64|ps_one,Action-Adventure,4.5979148936170215
Go Diego Go! Safari Rescue,30,ps2,Puzzle| Platformer,4.73
Go Go Ackman,32,super_nintendo,Platformer,4.72
Go Go Ackman 2,17,super_nintendo,Action| Platformer,4.59
Go Go Ackman 3,17,super_nintendo,Platformer,4.35
Go! Go! Dodge League,14,super_nintendo,Sports,5.0
Goal Storm,17,ps_one,Soccer,4.35
Goal Storm '97,31,ps_one,Sports,4.61
Goal!,79,super_nintendo|nes,Soccer|Sports| Soccer,3.547215189873418
Goal! Two,34,nes,Sports| Soccer,3.9700000000000006
Goal!!,30,nes,Sports| Soccer,3.37
Goblin Commander - Unleash The Horde,66,ps2,Action| Strategy| Real-Time Strategy,4.21
God Hand,15005,ps2,Action| Brawler,3.880596467844052
God Of War,21868,ps2,Action-Adventure,4.054164989939638
God Of War Ii,32976,ps2,Action-Adventure,4.006342491508976
God Slayer - Haruka Tenkuu No Sonata,13,nes,Action| Role-Playing,4.23
Godai - Elemental Force,36,ps2,Action,4.527777777777778
Godfather The - The Game,463,ps2,Action| Adventure| Driving/Racing,4.406306695464363
Gods,82,super_nintendo|sega_megadrive,Action| Platformer,4.585487804878049
Godzilla,54,sega_saturn|nes,|Strategy,4.447037037037037
Godzilla - Monster Of Monsters!,196,nes,Action,4.396326530612245
Godzilla - Save The Earth,199,ps2,Sports| Fighting,4.4
Godzilla 2 - War Of The Monsters,29,nes,Strategy,4.24
Godzilla Generations,59,sega_dreamcast,Action,4.49
Godzilla Generations - Maximum Impact,14,sega_dreamcast,Action,4.43
Goemon - Mononoke Sugoroku,29,n64,Strategy,4.93
Goemon'S Great Adventure,154,n64,Action| Adventure,4.62
Gokinjo Boukentai,9,super_nintendo,Role-Playing,4.89
Gold & Glory - The Road To El Dorado,44,ps_one,Adventure,4.75
Gold Medal Challenge '92,36,nes,Sports,4.388333333333334
Golden Axe,383,sega_megadrive,Action| Adventure| Brawler,4.570574412532637
Golden Axe Ii,122,sega_megadrive,Action| Fighting| Brawler,4.743934426229508
Golden Axe Iii,113,sega_megadrive,Brawler,4.7
Golden Axe The Duel,58,sega_saturn,Action,4.566724137931034
Golden Compass The,21,ps2,Action,4.57
Golden Nugget,11,ps_one,Action| Strategy,4.907272727272727
Golden Nugget 64,11,n64,Simulation,4.64
Golden Tee Golf - Peter Jacobsen'S,10,ps_one,Action| Sports| Golf,5.0
Goldeneye - Rogue Agent,87,ps2,Action| Shooter,4.308045977011494
Golem No Maigo,4,sega_dreamcast,Puzzle,5.0
Golf,75,nes,Sports| Golf,4.704133333333333
Golf Grand Slam,19,nes,Golf,3.947894736842105
Golgo 13 - The Riddle Of Icarus,11,nes,Action| Shooter| First-Person Shooter| Platformer| Action-Adventure| Shoot Em Up,4.09
Golgo 13 - Top Secret Episode,58,nes,Action| Adventure| Shooter| First-Person Shooter| Platformer| Action-Adventure| Shoot Em Up,4.5
Gomoku Narabe,14,nes,Trivia/Board Game,4.21
Gon,12,super_nintendo,Action| Platformer,5.0
Goof Troop,521,super_nintendo,Puzzle| Action-Adventure,4.564587332053743
Goofy'S Hysterical History Tour,11,sega_megadrive,Platformer,4.64
Goonies Ii The,80,nes,Platformer| Action-Adventure,4.477
Goonies Ii The - Fratelli Saigo No Chousen,27,nes,Platformer| Action-Adventure,4.151111111111111
Goonies The,95,nes,Platformer| Action-Adventure,4.66
Gotcha! - The Sport!,11,nes,Action| Sports| Shooter,4.0
Gotha,9,sega_saturn,Simulation,4.67
Gourmet Sentai - Bara Yarou,14,super_nintendo,Fighting| Brawler,4.79
Gp-1,45,super_nintendo,Driving/Racing,4.7364444444444445
Gp-1 - Part Ii,28,super_nintendo,Driving/Racing,4.43
Gradius,200,nes,Shoot Em Up,4.618600000000001
Gradius Gaiden,239,ps_one,Shoot Em Up,4.570920502092051
Gradius Ii,139,nes,Shoot Em Up,4.47
Gradius Iii,418,super_nintendo,Shoot Em Up,4.510143540669857
Gradius Iii And Iv,125,ps2,Shoot Em Up,4.64
Gradius V,687,ps2,Shoot Em Up,3.964221251819505
Gran Chaser,4,sega_saturn,Driving/Racing,5.0
Gran Turismo,1359,ps_one,|Driving/Racing| Simulation,4.604885945548197
Gran Turismo 2,2391,ps_one,Driving/Racing| Simulation,4.607469677959013
Gran Turismo 2 - Music At The Speed Of Sound - The Album,18,ps_one,Driving/Racing| Simulation,4.94
Gran Turismo 3 - A-Spec,1465,ps2,Driving/Racing| Simulation,4.548709897610921
Gran Turismo 4,5075,ps2,Driving/Racing| Simulation,4.555871921182266
Gran Turismo 4 - Prologue,387,ps2,Driving/Racing| Simulation,4.4293023255813955
Gran Turismo Concept - 2002 Tokyo-Geneva,150,ps2,Driving/Racing| Simulation,4.45
Granada,120,sega_megadrive,Shooter,4.5365
Grand Master,16,nes,Role-Playing| Action-Adventure,4.38
Grand Prix Challenge,59,ps2,Sports| Driving/Racing,4.12
Grand Slam,6,sega_saturn,Sports,3.83
Grand Theft Auto,1810,ps_one,Action| Driving/Racing,4.136187845303867
Grand Theft Auto - Liberty City Stories,1756,ps2,Driving/Racing| Action-Adventure,4.111047835990888
Grand Theft Auto - San Andreas,26977,ps2,Action,4.0011958334877855
Grand Theft Auto - Vice City,2957,ps2,Action| Driving/Racing| Shooter,4.056949611092324
Grand Theft Auto - Vice City Stories,1719,ps2,Action| Driving/Racing,4.183333333333333
Grand Theft Auto 2,3508,ps_one|sega_dreamcast,|Action| Driving/Racing,4.0920923603192705
Grand Theft Auto Iii,2289,ps2,Action| Role-Playing| Simulation,4.016382699868938
Grandia,1288,ps_one,Role-Playing,4.419029503105589
Grandia Digital Museum,19,sega_saturn,Role-Playing,4.47
Grandia Ii,724,sega_dreamcast|ps2,Role-Playing,4.569281767955801
Grandia Iii,479,ps2,Adventure| Role-Playing,4.665678496868476
Grandia Xtreme,153,ps2,Action| Adventure| Role-Playing,4.63
Grandslam - The Tennis Tournament,17,sega_megadrive,Tennis,4.94
Granhistoria - Genshi Sekaiki,11,super_nintendo,Adventure| Role-Playing,5.0
Granstream Saga The,188,ps_one,Adventure| Role-Playing,4.603297872340425
Great Circus Mystery Starring Mickey & Minnie The,122,super_nintendo|sega_megadrive,Platformer| Action-Adventure,4.545327868852459
Great Escape The,41,ps2,Platformer,4.5390243902439025
Great Waldo Search The,25,super_nintendo|sega_megadrive|nes,Puzzle,4.08
Greatest Heavyweights,33,sega_megadrive,Sports,4.699090909090909
Greatest Striker,17,ps2,Soccer,4.65
Greendog - The Beached Surfer Dude !,17,sega_megadrive,Action| Adventure| Platformer,4.88
Gregory Horror Show,107,ps2,Adventure,4.46
Gremlins 2 - The New Batch,61,nes,Action| Platformer,4.487868852459016
Gretzky Nhl 2005,10,ps2,Sports| Hockey,4.9
Grimgrimoire,91,ps2,Real-Time Strategy,4.731428571428571
Grinch The,298,ps_one|sega_dreamcast,Adventure| Action-Adventure,4.429496644295302
Grind Session,33,ps_one,Sports| Skateboarding,4.82
Grind Stormer,15,sega_megadrive,Shoot Em Up,4.8
Groove Adventure Rave - Mikan No Hiseki,203,ps_one,Role-Playing,4.65
Groove On Fight,32,sega_saturn,Fighting,4.75
Grooverider,21,ps2,Action| Driving/Racing,4.48
Growl,23,sega_megadrive,Action| Brawler,4.65
Growlanser,149,ps_one,Role-Playing| Real-Time Strategy,4.426308724832214
Growlanser - Heritage Of War,80,ps2,Role-Playing| Real-Time Strategy,4.548
Growlanser Generations,87,ps2,Role-Playing| Real-Time Strategy| Compilation,4.714482758620689
Grudge Warriors,32,ps_one,Shooter| Vehicular Combat,4.7778125
Gryzor,61,nes,Action| Shooter,4.232295081967213
Gt 24,11,sega_saturn,Driving/Racing,4.55
Gt Racers,40,ps2,Driving/Racing,4.25
Gt Racing,12,super_nintendo,Driving/Racing,4.33
Guardian Heroes,3090,sega_saturn,Action| Brawler,4.316478964401294
Guardian Legend The,136,nes,Shooter| Action-Adventure,4.551985294117647
Guardian'S Crusade,196,ps_one,Adventure| Role-Playing,4.79
Guardic Gaiden,30,nes,Shooter| Action-Adventure,4.33
Gubble,13,ps_one,Action| Puzzle,4.85
Guerrilla War,132,nes,Action| Shooter,4.541666666666667
Guevara,20,nes,Action| Shooter,4.45
Guilty Gear,224,ps_one,Action| Fighting,4.704508928571428
Guilty Gear Isuka,29,ps2,Action| Fighting,4.24
Guilty Gear X,107,sega_dreamcast|ps2,Action,4.386635514018692
Guilty Gear X Plus,20,ps2,Action,4.85
Guilty Gear X2,79,ps2,Fighting,4.39506329113924
Guilty Gear Xx Accent Core,27,ps2,Fighting,4.48
Guilty Gear Xx Accent Core Plus,174,ps2,Fighting,4.77
Guitar Freaks,188,ps_one,Music/Rhythm,4.17
Guitar Hero,677,ps2,Music/Rhythm,4.380472673559823
Guitar Hero - Aerosmith,212,ps2,Music/Rhythm,4.307641509433962
Guitar Hero - Metallica,365,ps2,Music/Rhythm,4.513671232876713
Guitar Hero - Rocks The 80S,110,ps2,Simulation| Music/Rhythm,4.326363636363636
Guitar Hero 5,414,ps2,Music/Rhythm,4.371859903381643
Guitar Hero Encore - Rocks The 80S,250,ps2,Simulation| Music/Rhythm,4.5
Guitar Hero Ii,1284,ps2,Simulation| Music/Rhythm,4.403052959501558
Guitar Hero Iii - Legends Of Rock,1857,ps2,Simulation| Music/Rhythm,4.48156704361874
Guitar Hero World Tour,185,ps2,Music/Rhythm,4.472378378378378
Gumshoe,20,nes,Light-Gun Shooter,3.6
Gun,305,ps2,Action| Adventure| Shooter,4.386491803278689
Gun Nac,106,nes,Action| Shoot Em Up,4.267452830188679
Gun-Dec,30,nes,Action| Driving/Racing,4.37
Gun.Smoke,134,nes,Shooter,4.4268656716417905
Gunbird 2,109,sega_dreamcast|sega_saturn,|Shooter| Shoot Em Up,4.392752293577982
Gunbird Special Edition,25,ps2,Compilation| Shoot Em Up,4.76
Gunblaze S,35,sega_saturn,Adventure| Role-Playing,3.86
Gundam - Side Story 0079 - Rise From The Ashes,121,sega_dreamcast,Action| First-Person Shooter,4.153719008264463
Gundam Battle Assault,120,ps_one,Action| Fighting,4.5
Gundam Battle Assault 2,355,ps_one,Action| Fighting,4.58
Gunfighter - The Legend Of Jesse James,28,ps_one,Action,4.04
Gunfighter Ii - Revenge Of Jesse James,21,ps2,Action,4.29
Gunforce - Battle Fire Engulfed Terror Island,49,super_nintendo,Action| Shooter| Platformer,4.242653061224489
Gungrave,112,ps2,Shooter,4.524285714285715
Gungrave - Overdose,128,ps2,Action| Shooter,4.32546875
Gungriffon Blaze,37,ps2,Action| Simulation,4.622162162162161
Gunlord,16,sega_dreamcast,Shooter| Platformer| Shoot Em Up,4.94
Gunners Heaven,143,ps_one,Action| Shooter,4.36
Gunship,41,ps_one|sega_megadrive,|Simulation| Flight Simulator,4.485365853658536
Gunspike,19,sega_dreamcast,Action| Shooter,4.53
Gunstar Heroes,240,sega_megadrive,Action| Shooter| Platformer,4.723708333333334
Guy Game The,107,ps2,Strategy| Educational| Trivia/Board Game| Puzzle,4.45
Gynoug,47,sega_megadrive,Action| Shoot Em Up,4.591914893617021
Gyrodine,17,nes,Shoot Em Up,4.35
Gyromite,33,nes,Action| Strategy,4.48
Gyruss,44,nes,Shoot Em Up,4.64
Hagane,28,super_nintendo,Action| Platformer,4.498928571428571
Hagane - The Final Conflict,88,super_nintendo,Action| Platformer,4.708068181818182
Haja No Fuuin,15,nes,Action| Role-Playing,4.13
Hakunetsu Pro Yakyuu - Ganba League,12,super_nintendo,Sports| Baseball,5.0
Hal'S Hole In One Golf,13,super_nintendo,Golf,4.8476923076923075
Half-Life,513,sega_dreamcast|ps2,|First-Person Shooter,4.494990253411307
Hameln No Violin Hiki,21,super_nintendo,Action| Platformer,5.0
Hammerin' Harry,42,nes,Action| Platformer,4.17
Hammerlock Wrestling,8,super_nintendo,Wrestling,4.0
Hamster Monogatari 64,10,n64,Role-Playing| Simulation| Minigame Collection,4.7
Hana No Keiji - Kumo No Kanata Ni,5,super_nintendo,Adventure| Fighting,5.0
Hana No Star Kaidou,13,nes,Platformer,4.23
Hanagumi Taisen Columns,15,sega_saturn,Puzzle,4.33
Hanagumi Taisen Columns 2,8,sega_dreamcast,Puzzle,5.0
Hanjuku Hero,44,nes,Real-Time Strategy,4.55
Happy Breeding,4,sega_dreamcast,Adventure,5.0
Happy Feet,11,ps2,Action| Music/Rhythm| Snowboarding/Skiing,4.36
Harapeko Bakka,5,super_nintendo,Action| Puzzle,4.6
Hard Drivin',7,sega_megadrive,Driving/Racing| Simulation,4.86
Hard Edge,51,ps_one,Action-Adventure,4.766470588235294
Hard Hitter Tennis,10,ps2,Tennis,4.6
Hard Knock High,8,ps2,Fighting,5.0
Hardball 5,5,ps_one,Sports| Simulation,5.0
Hardball Iii,12,super_nintendo|sega_megadrive,Sports,4.586666666666667
Hardball!,4,sega_megadrive,Sports,5.0
Hardcore 4X4,25,ps_one|sega_saturn,Driving/Racing,4.760400000000001
Hardware - Online Arena,23,ps2,Action| Driving/Racing,4.78
Harlem Globetrotters,11,nes,Basketball,4.09
Harley'S Humongous Adventure,32,super_nintendo,Action-Adventure,4.8725000000000005
Harmful Park,70,ps_one,Action| Shoot Em Up,4.53
Harry Potter & The Sorcerer'S Stone,612,ps_one,Action-Adventure,4.47
Harry Potter - Quidditch World Cup,143,ps2,Sports,4.327412587412587
Harry Potter And The Chamber Of Secrets,975,ps_one|ps2,Action-Adventure,4.495630769230769
Harry Potter And The Goblet Of Fire,144,ps2,Action-Adventure,4.48201388888889
Harry Potter And The Half-Blood Prince,172,ps2,Action-Adventure,4.263720930232558
Harry Potter And The Order Of The Phoenix,188,ps2,Action-Adventure,4.416702127659574
Harry Potter And The Philosopher'S Stone,748,ps_one|ps2,Action-Adventure,4.414237967914439
Harry Potter And The Prisoner Of Azkaban,409,ps2,Action-Adventure,4.319168704156479
Harukanaru Augusta,10,super_nintendo,Sports| Golf,5.0
Harukanaru Augusta 2 - Masters,5,super_nintendo,Golf,4.8
Harukanaru Augusta 3 - Masters New,10,super_nintendo,Sports| Golf,5.0
Harukanaru Toki No Naka De 2,12,ps2,Adventure| Simulation,4.92
Harvest Moon,642,super_nintendo|nes,|Strategy| Role-Playing| Simulation,4.4944859813084115
Harvest Moon - Back To Nature,8850,ps_one,Strategy| Role-Playing| Simulation| Fishing,4.5
Harvest Moon - Save The Homeland,2333,ps2,Strategy| Role-Playing| Simulation,4.28
Harvest Moon 64,830,n64,Role-Playing| Simulation,4.54
Harvey Birdman - Attorney At Law,11,ps2,Adventure,4.27
Hat Trick Hero,17,super_nintendo|sega_saturn,Soccer|,4.9423529411764715
Hat Trick Hero 2,11,super_nintendo,Soccer,3.27
